"x1_1"	"x1_2"	"x1_3"	"x1_4"	"y1"	"y2"	"y3"	"y4"	"y5"	"y6"	"y7"	"y8"	"y9"	"y10"	"y11"	"y12"
"5572"	0.28	0.54	0.28	0.49	0	0	0	0	0	0	0	0	0	0	0	1
"3046"	0.06	0.14	0.85	0.71	0	0	0	0	0	0	1	0	0	0	0	0
"1105"	0.15	0.97	0.99	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"1349"	0.27	0.78	0.85	0.17	0	0	1	0	0	0	0	0	0	0	0	0
"4618"	0.54	0.2	0.4	0.19	0	0	0	0	0	0	0	0	0	1	0	0
"1111"	0.26	0.89	0.84	0.19	0	0	1	0	0	0	0	0	0	0	0	0
"2714"	0.8	0.74	0.51	0.49	0	0	0	0	0	1	0	0	0	0	0	0
"3678"	0.14	0.06	0.36	0.49	0	0	0	0	0	0	0	1	0	0	0	0
"2375"	0.75	0.65	0.03	0.04	0	0	0	0	1	0	0	0	0	0	0	0
"713"	0.74	0.62	0.49	0.83	0	1	0	0	0	0	0	0	0	0	0	0
"1850"	0.15	0.42	0.57	0.14	0	0	0	1	0	0	0	0	0	0	0	0
"2564"	0.54	0.41	0.14	0.13	0	0	0	0	0	1	0	0	0	0	0	0
"5721"	0.55	0.8	0.45	0.78	0	0	0	0	0	0	0	0	0	0	0	1
"5388"	0.19	0.81	0.17	0.74	0	0	0	0	0	0	0	0	0	0	1	0
"2768"	0.37	0.36	0.04	0.1	0	0	0	0	0	1	0	0	0	0	0	0
"52"	0.89	0.13	0.27	0.76	1	0	0	0	0	0	0	0	0	0	0	0
"289"	1	0.21	0.35	0.93	1	0	0	0	0	0	0	0	0	0	0	0
"1158"	0.18	0.58	0.63	0.28	0	0	1	0	0	0	0	0	0	0	0	0
"3293"	0.2	0.32	0.77	0.7	0	0	0	0	0	0	1	0	0	0	0	0
"2502"	0.63	0.63	0.35	0.34	0	0	0	0	0	1	0	0	0	0	0	0
"527"	0.86	0.55	0.54	0.79	0	1	0	0	0	0	0	0	0	0	0	0
"566"	0.93	0.7	0.62	0.9	0	1	0	0	0	0	0	0	0	0	0	0
"1899"	0.31	0.58	0.51	0.29	0	0	0	1	0	0	0	0	0	0	0	0
"5253"	0.3	0.92	0.41	0.94	0	0	0	0	0	0	0	0	0	0	1	0
"3486"	0.23	0.17	0.59	0.62	0	0	0	0	0	0	1	0	0	0	0	0
"2115"	0.92	0.82	0.16	0.18	0	0	0	0	1	0	0	0	0	0	0	0
"5168"	0.17	0.63	0.19	0.61	0	0	0	0	0	0	0	0	0	0	1	0
"5684"	0.25	0.55	0.3	0.7	0	0	0	0	0	0	0	0	0	0	0	1
"190"	0.99	0.54	0.53	1	1	0	0	0	0	0	0	0	0	0	0	0
"1613"	0.09	0.34	0.37	0.1	0	0	0	1	0	0	0	0	0	0	0	0
"2532"	0.46	0.57	0.16	0.18	0	0	0	0	0	1	0	0	0	0	0	0
"5015"	0.26	0.9	0.06	0.77	0	0	0	0	0	0	0	0	0	0	1	0
"3616"	0.13	0.22	0.48	0.61	0	0	0	0	0	0	0	1	0	0	0	0
"2648"	0.87	0.95	0.65	0.54	0	0	0	0	0	1	0	0	0	0	0	0
"1502"	0.76	0.99	0.98	0.69	0	0	0	1	0	0	0	0	0	0	0	0
"4206"	0.78	0.21	0.77	0.1	0	0	0	0	0	0	0	0	1	0	0	0
"486"	0.75	0.07	0.13	0.75	1	0	0	0	0	0	0	0	0	0	0	0
"1408"	0.13	0.94	0.92	0.26	0	0	1	0	0	0	0	0	0	0	0	0
"1356"	0.16	0.7	0.61	0.14	0	0	1	0	0	0	0	0	0	0	0	0
"4879"	0.75	0.45	0.72	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"1394"	0.24	0.85	0.96	0.37	0	0	1	0	0	0	0	0	0	0	0	0
"1083"	0.45	0.94	0.8	0.58	0	0	1	0	0	0	0	0	0	0	0	0
"333"	0.93	0.03	0.17	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"3200"	0.27	0.41	0.86	0.95	0	0	0	0	0	0	1	0	0	0	0	0
"3626"	0.24	0.12	0.45	0.54	0	0	0	0	0	0	0	1	0	0	0	0
"5969"	0.54	0.87	0.52	0.87	0	0	0	0	0	0	0	0	0	0	0	1
"3527"	0.53	0.62	0.88	0.9	0	0	0	0	0	0	0	1	0	0	0	0
"5655"	0.13	0.33	0.05	0.36	0	0	0	0	0	0	0	0	0	0	0	1
"2381"	0.93	0.86	0.43	0.44	0	0	0	0	1	0	0	0	0	0	0	0
"5270"	0.51	0.98	0.43	0.91	0	0	0	0	0	0	0	0	0	0	1	0
"3609"	0.64	0.63	0.86	0.95	0	0	0	0	0	0	0	1	0	0	0	0
"5248"	0.35	0.9	0.23	0.92	0	0	0	0	0	0	0	0	0	0	1	0
"4021"	0.75	0.15	0.85	0.39	0	0	0	0	0	0	0	0	1	0	0	0
"4800"	0.95	0.61	0.92	0.71	0	0	0	0	0	0	0	0	0	1	0	0
"1552"	0.56	0.88	0.82	0.65	0	0	0	1	0	0	0	0	0	0	0	0
"3059"	0.21	0.36	0.88	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"510"	0.7	0.45	0.35	0.63	0	1	0	0	0	0	0	0	0	0	0	0
"4822"	0.8	0.38	0.66	0.46	0	0	0	0	0	0	0	0	0	1	0	0
"3738"	0.12	0.17	0.46	0.38	0	0	0	0	0	0	0	1	0	0	0	0
"600"	0.67	0.48	0.49	0.79	0	1	0	0	0	0	0	0	0	0	0	0
"352"	0.48	0.07	0.12	0.44	1	0	0	0	0	0	0	0	0	0	0	0
"3894"	0.67	0.75	0.98	1	0	0	0	0	0	0	0	1	0	0	0	0
"3234"	0.26	0.21	0.63	0.64	0	0	0	0	0	0	1	0	0	0	0	0
"39"	0.93	0.29	0.3	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"483"	0.87	0.32	0.36	0.8	1	0	0	0	0	0	0	0	0	0	0	0
"524"	0.49	0.03	0.11	0.34	0	1	0	0	0	0	0	0	0	0	0	0
"3042"	0.27	0.26	0.72	0.78	0	0	0	0	0	0	1	0	0	0	0	0
"4217"	0.96	0.03	0.94	0.01	0	0	0	0	0	0	0	0	1	0	0	0
"5200"	0.15	0.9	0.08	0.89	0	0	0	0	0	0	0	0	0	0	1	0
"3039"	0.3	0.15	0.94	0.98	0	0	0	0	0	0	1	0	0	0	0	0
"5460"	0.21	0.84	0.37	0.82	0	0	0	0	0	0	0	0	0	0	1	0
"4526"	0.64	0.33	0.74	0.42	0	0	0	0	0	0	0	0	0	1	0	0
"4437"	0.99	0.12	0.85	0.04	0	0	0	0	0	0	0	0	1	0	0	0
"1341"	0.59	0.91	0.83	0.44	0	0	1	0	0	0	0	0	0	0	0	0
"281"	0.5	0.04	0.03	0.62	1	0	0	0	0	0	0	0	0	0	0	0
"2369"	0.91	0.85	0.4	0.29	0	0	0	0	1	0	0	0	0	0	0	0
"5159"	0.32	0.73	0.15	0.69	0	0	0	0	0	0	0	0	0	0	1	0
"2857"	0.69	0.56	0.3	0.25	0	0	0	0	0	1	0	0	0	0	0	0
"3642"	0.31	0.35	0.65	0.56	0	0	0	0	0	0	0	1	0	0	0	0
"3363"	0.17	0.31	0.84	0.76	0	0	0	0	0	0	1	0	0	0	0	0
"1563"	0.51	0.79	0.79	0.52	0	0	0	1	0	0	0	0	0	0	0	0
"424"	0.84	0.38	0.49	0.8	1	0	0	0	0	0	0	0	0	0	0	0
"2318"	0.85	0.96	0.2	0.02	0	0	0	0	1	0	0	0	0	0	0	0
"3414"	0.51	0.1	0.96	0.93	0	0	0	0	0	0	1	0	0	0	0	0
"4868"	0.34	0.06	0.48	0.1	0	0	0	0	0	0	0	0	0	1	0	0
"407"	0.81	0.06	0.11	0.83	1	0	0	0	0	0	0	0	0	0	0	0
"2794"	0.86	0.75	0.42	0.42	0	0	0	0	0	1	0	0	0	0	0	0
"4929"	0.62	0.28	0.57	0.25	0	0	0	0	0	0	0	0	0	1	0	0
"2534"	0.53	0.46	0.17	0.22	0	0	0	0	0	1	0	0	0	0	0	0
"3397"	0.18	0.03	0.99	0.89	0	0	0	0	0	0	1	0	0	0	0	0
"973"	0.44	0.25	0.21	0.5	0	1	0	0	0	0	0	0	0	0	0	0
"5662"	0.68	0.99	0.61	0.94	0	0	0	0	0	0	0	0	0	0	0	1
"3381"	0.46	0.1	0.95	0.98	0	0	0	0	0	0	1	0	0	0	0	0
"3108"	0.15	0.17	0.56	0.59	0	0	0	0	0	0	1	0	0	0	0	0
"4795"	0.3	0.01	0.33	0.07	0	0	0	0	0	0	0	0	0	1	0	0
"4187"	0.92	0.2	0.93	0.54	0	0	0	0	0	0	0	0	1	0	0	0
"4763"	0.86	0.48	0.76	0.49	0	0	0	0	0	0	0	0	0	1	0	0
"1216"	0.41	0.87	0.94	0.33	0	0	1	0	0	0	0	0	0	0	0	0
"222"	0.86	0.17	0.09	0.97	1	0	0	0	0	0	0	0	0	0	0	0
"201"	0.6	0.31	0.31	0.74	1	0	0	0	0	0	0	0	0	0	0	0
"4462"	0.74	0.36	0.88	0.04	0	0	0	0	0	0	0	0	1	0	0	0
"2932"	0.36	0.35	0.03	0.03	0	0	0	0	0	1	0	0	0	0	0	0
"2090"	0.87	0.98	0.03	0.06	0	0	0	0	1	0	0	0	0	0	0	0
"1972"	0.59	0.79	0.72	0.47	0	0	0	1	0	0	0	0	0	0	0	0
"3044"	0.07	0.17	0.67	0.75	0	0	0	0	0	0	1	0	0	0	0	0
"5462"	0.43	0.78	0.34	0.78	0	0	0	0	0	0	0	0	0	0	1	0
"2027"	0.84	0.9	0.05	0.06	0	0	0	0	1	0	0	0	0	0	0	0
"3289"	0	0.11	0.83	0.83	0	0	0	0	0	0	1	0	0	0	0	0
"167"	0.74	0.27	0.2	0.87	1	0	0	0	0	0	0	0	0	0	0	0
"2379"	0.96	0.84	0.2	0.44	0	0	0	0	1	0	0	0	0	0	0	0
"5835"	0.31	0.58	0.37	0.59	0	0	0	0	0	0	0	0	0	0	0	1
"4604"	0.68	0.31	0.6	0.39	0	0	0	0	0	0	0	0	0	1	0	0
"1347"	0.36	0.88	0.91	0.44	0	0	1	0	0	0	0	0	0	0	0	0
"335"	0.81	0.32	0.44	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"2758"	0.89	0.91	0.61	0.69	0	0	0	0	0	1	0	0	0	0	0	0
"127"	0.75	0.12	0.1	0.72	1	0	0	0	0	0	0	0	0	0	0	0
"1464"	0.33	0.75	0.69	0.26	0	0	1	0	0	0	0	0	0	0	0	0
"1901"	0.07	0.41	0.51	0.16	0	0	0	1	0	0	0	0	0	0	0	0
"1858"	0.38	0.72	0.75	0.45	0	0	0	1	0	0	0	0	0	0	0	0
"3128"	0.11	0.06	0.71	0.7	0	0	0	0	0	0	1	0	0	0	0	0
"5113"	0.12	0.81	0.01	0.69	0	0	0	0	0	0	0	0	0	0	1	0
"36"	0.72	0.15	0.07	0.58	1	0	0	0	0	0	0	0	0	0	0	0
"1891"	0.27	0.65	0.68	0.42	0	0	0	1	0	0	0	0	0	0	0	0
"1433"	0.11	0.68	0.61	0.23	0	0	1	0	0	0	0	0	0	0	0	0
"1279"	0.35	0.97	0.86	0.45	0	0	1	0	0	0	0	0	0	0	0	0
"1280"	0.3	0.64	0.67	0.18	0	0	1	0	0	0	0	0	0	0	0	0
"4087"	0.98	0.09	0.87	0.2	0	0	0	0	0	0	0	0	1	0	0	0
"1079"	0.52	0.97	0.95	0.39	0	0	1	0	0	0	0	0	0	0	0	0
"1515"	0.54	0.91	0.92	0.67	0	0	0	1	0	0	0	0	0	0	0	0
"3465"	0.14	0.01	0.66	0.74	0	0	0	0	0	0	1	0	0	0	0	0
"5082"	0.19	0.57	0.03	0.71	0	0	0	0	0	0	0	0	0	0	1	0
"2059"	0.76	0.87	0.29	0.32	0	0	0	0	1	0	0	0	0	0	0	0
"357"	0.86	0.27	0.35	0.79	1	0	0	0	0	0	0	0	0	0	0	0
"4943"	0.88	0.41	0.75	0.48	0	0	0	0	0	0	0	0	0	1	0	0
"3954"	0.46	0.47	0.71	0.74	0	0	0	0	0	0	0	1	0	0	0	0
"1826"	0.41	0.7	0.69	0.35	0	0	0	1	0	0	0	0	0	0	0	0
"296"	0.71	0.19	0.08	0.61	1	0	0	0	0	0	0	0	0	0	0	0
"4646"	0.56	0.2	0.47	0.2	0	0	0	0	0	0	0	0	0	1	0	0
"15"	0.96	0.5	0.64	0.97	1	0	0	0	0	0	0	0	0	0	0	0
"3435"	0.31	0.4	0.89	0.97	0	0	0	0	0	0	1	0	0	0	0	0
"740"	0.72	0.58	0.58	0.85	0	1	0	0	0	0	0	0	0	0	0	0
"3684"	0.64	0.66	0.92	0.91	0	0	0	0	0	0	0	1	0	0	0	0
"3851"	0.54	0.54	0.82	0.88	0	0	0	0	0	0	0	1	0	0	0	0
"5698"	0.17	0.48	0.26	0.56	0	0	0	0	0	0	0	0	0	0	0	1
"4380"	0.86	0.39	0.96	0.15	0	0	0	0	0	0	0	0	1	0	0	0
"675"	0.39	0.06	0.04	0.29	0	1	0	0	0	0	0	0	0	0	0	0
"2484"	0.75	0.87	0.11	0.31	0	0	0	0	1	0	0	0	0	0	0	0
"4632"	0.4	0.05	0.35	0.14	0	0	0	0	0	0	0	0	0	1	0	0
"2491"	0.67	0.81	0.28	0.21	0	0	0	0	1	0	0	0	0	0	0	0
"1938"	0.18	0.44	0.31	0.12	0	0	0	1	0	0	0	0	0	0	0	0
"3759"	0.59	0.56	0.89	0.9	0	0	0	0	0	0	0	1	0	0	0	0
"3940"	0.24	0.32	0.53	0.64	0	0	0	0	0	0	0	1	0	0	0	0
"2950"	0.84	0.72	0.44	0.43	0	0	0	0	0	1	0	0	0	0	0	0
"493"	0.99	0.5	0.62	0.98	1	0	0	0	0	0	0	0	0	0	0	0
"4506"	0.79	0.59	0.81	0.47	0	0	0	0	0	0	0	0	0	1	0	0
"4158"	0.81	0.14	0.77	0.29	0	0	0	0	0	0	0	0	1	0	0	0
"1991"	0.35	0.47	0.6	0.28	0	0	0	1	0	0	0	0	0	0	0	0
"3987"	0.12	0.14	0.44	0.44	0	0	0	0	0	0	0	1	0	0	0	0
"662"	0.94	0.65	0.59	0.96	0	1	0	0	0	0	0	0	0	0	0	0
"4839"	0.55	0.22	0.49	0.15	0	0	0	0	0	0	0	0	0	1	0	0
"506"	0.5	0.37	0.3	0.58	0	1	0	0	0	0	0	0	0	0	0	0
"5050"	0.09	0.72	0.27	0.66	0	0	0	0	0	0	0	0	0	0	1	0
"4786"	0.49	0.14	0.62	0.21	0	0	0	0	0	0	0	0	0	1	0	0
"2479"	0.9	0.81	0.32	0.12	0	0	0	0	1	0	0	0	0	0	0	0
"4156"	0.75	0.05	0.85	0.07	0	0	0	0	0	0	0	0	1	0	0	0
"1998"	0.61	0.86	0.89	0.62	0	0	0	1	0	0	0	0	0	0	0	0
"1338"	0.36	0.87	0.8	0.48	0	0	1	0	0	0	0	0	0	0	0	0
"588"	0.76	0.37	0.35	0.63	0	1	0	0	0	0	0	0	0	0	0	0
"3661"	0.03	0.04	0.47	0.32	0	0	0	0	0	0	0	1	0	0	0	0
"2858"	0.32	0.41	0.02	0.02	0	0	0	0	0	1	0	0	0	0	0	0
"3272"	0.12	0.28	0.92	0.78	0	0	0	0	0	0	1	0	0	0	0	0
"911"	0.46	0.26	0.2	0.4	0	1	0	0	0	0	0	0	0	0	0	0
"2823"	0.75	0.78	0.49	0.49	0	0	0	0	0	1	0	0	0	0	0	0
"3093"	0.04	0.07	0.67	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"245"	0.51	0.18	0.09	0.58	1	0	0	0	0	0	0	0	0	0	0	0
"423"	0.6	0.17	0.2	0.61	1	0	0	0	0	0	0	0	0	0	0	0
"4577"	0.47	0.1	0.36	0.03	0	0	0	0	0	0	0	0	0	1	0	0
"4182"	0.71	0.09	0.6	0.08	0	0	0	0	0	0	0	0	1	0	0	0
"1753"	0.63	0.94	0.93	0.68	0	0	0	1	0	0	0	0	0	0	0	0
"3998"	0.69	0.63	0.95	1	0	0	0	0	0	0	0	1	0	0	0	0
"1990"	0.25	0.42	0.49	0.17	0	0	0	1	0	0	0	0	0	0	0	0
"2760"	0.33	0.4	0.01	0.09	0	0	0	0	0	1	0	0	0	0	0	0
"1106"	0.01	0.97	0.86	0.02	0	0	1	0	0	0	0	0	0	0	0	0
"2892"	0.5	0.54	0.23	0.19	0	0	0	0	0	1	0	0	0	0	0	0
"5625"	0.6	0.86	0.53	0.83	0	0	0	0	0	0	0	0	0	0	0	1
"652"	0.53	0.26	0.27	0.42	0	1	0	0	0	0	0	0	0	0	0	0
"2208"	0.86	1	0.01	0.37	0	0	0	0	1	0	0	0	0	0	0	0
"3593"	0.14	0.14	0.52	0.48	0	0	0	0	0	0	0	1	0	0	0	0
"3075"	0.14	0.25	0.81	0.82	0	0	0	0	0	0	1	0	0	0	0	0
"3351"	0.28	0.39	0.89	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"5020"	0.4	0.9	0.36	0.88	0	0	0	0	0	0	0	0	0	0	1	0
"942"	0.82	0.5	0.5	0.84	0	1	0	0	0	0	0	0	0	0	0	0
"3286"	0.42	0.18	0.92	0.85	0	0	0	0	0	0	1	0	0	0	0	0
"741"	0.82	0.45	0.6	0.78	0	1	0	0	0	0	0	0	0	0	0	0
"416"	0.94	0.55	0.56	0.94	1	0	0	0	0	0	0	0	0	0	0	0
"4916"	0.52	0.3	0.63	0.31	0	0	0	0	0	0	0	0	0	1	0	0
"1710"	0.31	0.49	0.62	0.31	0	0	0	1	0	0	0	0	0	0	0	0
"5657"	0.38	0.75	0.43	0.73	0	0	0	0	0	0	0	0	0	0	0	1
"2645"	0.67	0.75	0.34	0.35	0	0	0	0	0	1	0	0	0	0	0	0
"5172"	0.26	0.94	0.1	0.93	0	0	0	0	0	0	0	0	0	0	1	0
"5547"	0.27	0.63	0.16	0.5	0	0	0	0	0	0	0	0	0	0	0	1
"4945"	0.54	0.32	0.55	0.26	0	0	0	0	0	0	0	0	0	1	0	0
"4117"	0.75	0.1	0.81	0.15	0	0	0	0	0	0	0	0	1	0	0	0
"5048"	0	0.73	0.08	0.79	0	0	0	0	0	0	0	0	0	0	1	0
"3879"	0.24	0.3	0.7	0.56	0	0	0	0	0	0	0	1	0	0	0	0
"1569"	0.03	0.33	0.22	0.11	0	0	0	1	0	0	0	0	0	0	0	0
"3558"	0.6	0.57	0.88	0.97	0	0	0	0	0	0	0	1	0	0	0	0
"3802"	0.24	0.24	0.49	0.45	0	0	0	0	0	0	0	1	0	0	0	0
"3591"	0.51	0.57	0.92	0.86	0	0	0	0	0	0	0	1	0	0	0	0
"3646"	0.63	0.64	0.93	0.91	0	0	0	0	0	0	0	1	0	0	0	0
"1041"	0.27	0.78	0.7	0.27	0	0	1	0	0	0	0	0	0	0	0	0
"1575"	0.1	0.27	0.39	0.12	0	0	0	1	0	0	0	0	0	0	0	0
"332"	0.75	0.29	0.41	0.69	1	0	0	0	0	0	0	0	0	0	0	0
"1993"	0.26	0.45	0.48	0.19	0	0	0	1	0	0	0	0	0	0	0	0
"4933"	0.51	0.26	0.57	0.27	0	0	0	0	0	0	0	0	0	1	0	0
"2967"	0.63	0.68	0.28	0.34	0	0	0	0	0	1	0	0	0	0	0	0
"5691"	0.56	0.8	0.47	0.94	0	0	0	0	0	0	0	0	0	0	0	1
"4579"	0.59	0.29	0.69	0.27	0	0	0	0	0	0	0	0	0	1	0	0
"3736"	0.22	0.18	0.48	0.48	0	0	0	0	0	0	0	1	0	0	0	0
"3936"	0.05	0.07	0.39	0.36	0	0	0	0	0	0	0	1	0	0	0	0
"4663"	0.62	0.22	0.56	0.23	0	0	0	0	0	0	0	0	0	1	0	0
"2596"	0.39	0.33	0.05	0.07	0	0	0	0	0	1	0	0	0	0	0	0
"2723"	0.55	0.41	0.2	0.13	0	0	0	0	0	1	0	0	0	0	0	0
"589"	0.99	0.63	0.77	0.89	0	1	0	0	0	0	0	0	0	0	0	0
"2740"	0.61	0.56	0.31	0.29	0	0	0	0	0	1	0	0	0	0	0	0
"3488"	0.23	0.18	0.75	0.71	0	0	0	0	0	0	1	0	0	0	0	0
"4931"	0.54	0.1	0.43	0.18	0	0	0	0	0	0	0	0	0	1	0	0
"3092"	0.3	0.25	0.65	0.73	0	0	0	0	0	0	1	0	0	0	0	0
"4153"	0.83	0.17	0.95	0.14	0	0	0	0	0	0	0	0	1	0	0	0
"3517"	0.04	0.04	0.39	0.31	0	0	0	0	0	0	0	1	0	0	0	0
"534"	0.8	0.52	0.6	0.87	0	1	0	0	0	0	0	0	0	0	0	0
"1420"	0.04	0.37	0.48	0.03	0	0	1	0	0	0	0	0	0	0	0	0
"85"	0.74	0.16	0.17	0.82	1	0	0	0	0	0	0	0	0	0	0	0
"2357"	0.85	0.78	0.43	0.25	0	0	0	0	1	0	0	0	0	0	0	0
"2097"	0.69	0.71	0.1	0.2	0	0	0	0	1	0	0	0	0	0	0	0
"4744"	0.82	0.54	0.78	0.55	0	0	0	0	0	0	0	0	0	1	0	0
"116"	0.78	0.02	0.1	0.81	1	0	0	0	0	0	0	0	0	0	0	0
"5528"	0.18	0.44	0.19	0.56	0	0	0	0	0	0	0	0	0	0	0	1
"4776"	0.43	0.18	0.48	0.11	0	0	0	0	0	0	0	0	0	1	0	0
"590"	0.97	0.67	0.65	0.84	0	1	0	0	0	0	0	0	0	0	0	0
"3825"	0.57	0.59	0.91	0.92	0	0	0	0	0	0	0	1	0	0	0	0
"1549"	0.08	0.38	0.26	0.07	0	0	0	1	0	0	0	0	0	0	0	0
"3443"	0.01	0.05	0.61	0.69	0	0	0	0	0	0	1	0	0	0	0	0
"1076"	0.27	0.67	0.72	0.36	0	0	1	0	0	0	0	0	0	0	0	0
"2078"	0.99	0.98	0.3	0.29	0	0	0	0	1	0	0	0	0	0	0	0
"3849"	0.51	0.42	0.74	0.82	0	0	0	0	0	0	0	1	0	0	0	0
"530"	0.77	0.56	0.44	0.8	0	1	0	0	0	0	0	0	0	0	0	0
"4556"	0.66	0.29	0.58	0.37	0	0	0	0	0	0	0	0	0	1	0	0
"4138"	0.95	0.42	0.88	0.5	0	0	0	0	0	0	0	0	1	0	0	0
"2467"	0.82	0.81	0.29	0.34	0	0	0	0	1	0	0	0	0	0	0	0
"2187"	0.68	0.74	0.01	0.16	0	0	0	0	1	0	0	0	0	0	0	0
"2745"	0.43	0.32	0.09	0.11	0	0	0	0	0	1	0	0	0	0	0	0
"5095"	0.06	0.82	0.24	0.73	0	0	0	0	0	0	0	0	0	0	1	0
"3423"	0.04	0.17	0.92	0.88	0	0	0	0	0	0	1	0	0	0	0	0
"1606"	0.46	0.7	0.68	0.47	0	0	0	1	0	0	0	0	0	0	0	0
"5820"	0.01	0.44	0.1	0.36	0	0	0	0	0	0	0	0	0	0	0	1
"5776"	0.36	0.63	0.39	0.74	0	0	0	0	0	0	0	0	0	0	0	1
"1311"	0.22	0.92	0.9	0.12	0	0	1	0	0	0	0	0	0	0	0	0
"2720"	0.34	0.42	0.1	0.04	0	0	0	0	0	1	0	0	0	0	0	0
"5372"	0.3	0.94	0.33	0.89	0	0	0	0	0	0	0	0	0	0	1	0
"102"	0.99	0.19	0.15	0.87	1	0	0	0	0	0	0	0	0	0	0	0
"2345"	0.75	0.72	0.21	0.03	0	0	0	0	1	0	0	0	0	0	0	0
"2157"	0.89	0.99	0.22	0.32	0	0	0	0	1	0	0	0	0	0	0	0
"2450"	0.94	0.82	0.33	0.26	0	0	0	0	1	0	0	0	0	0	0	0
"1501"	0.35	0.69	0.64	0.46	0	0	0	1	0	0	0	0	0	0	0	0
"815"	0.82	0.43	0.46	0.67	0	1	0	0	0	0	0	0	0	0	0	0
"3506"	0.35	0.41	0.79	0.66	0	0	0	0	0	0	0	1	0	0	0	0
"4851"	0.61	0.4	0.73	0.41	0	0	0	0	0	0	0	0	0	1	0	0
"1896"	0.66	0.95	0.89	0.73	0	0	0	1	0	0	0	0	0	0	0	0
"4346"	0.94	0	0.88	0.47	0	0	0	0	0	0	0	0	1	0	0	0
"573"	0.58	0.31	0.4	0.54	0	1	0	0	0	0	0	0	0	0	0	0
"1005"	0.08	0.83	0.77	0.07	0	0	1	0	0	0	0	0	0	0	0	0
"2245"	0.83	0.85	0.31	0.08	0	0	0	0	1	0	0	0	0	0	0	0
"1165"	0.25	0.99	0.89	0.16	0	0	1	0	0	0	0	0	0	0	0	0
"941"	0.85	0.58	0.69	0.99	0	1	0	0	0	0	0	0	0	0	0	0
"4973"	0.68	0.39	0.65	0.44	0	0	0	0	0	0	0	0	0	1	0	0
"3798"	0.28	0.34	0.74	0.6	0	0	0	0	0	0	0	1	0	0	0	0
"1756"	0.73	0.82	0.94	0.62	0	0	0	1	0	0	0	0	0	0	0	0
"2585"	0.72	0.62	0.33	0.29	0	0	0	0	0	1	0	0	0	0	0	0
"4222"	0.94	0.29	0.96	0.22	0	0	0	0	0	0	0	0	1	0	0	0
"2873"	0.72	0.67	0.4	0.34	0	0	0	0	0	1	0	0	0	0	0	0
"4358"	0.95	0.27	0.97	0.07	0	0	0	0	0	0	0	0	1	0	0	0
"4625"	0.38	0.15	0.48	0.08	0	0	0	0	0	0	0	0	0	1	0	0
"684"	0.44	0.23	0.11	0.44	0	1	0	0	0	0	0	0	0	0	0	0
"4239"	0.7	0.13	0.79	0.31	0	0	0	0	0	0	0	0	1	0	0	0
"1525"	0.53	0.89	0.77	0.56	0	0	0	1	0	0	0	0	0	0	0	0
"2362"	0.72	0.69	0.15	0.13	0	0	0	0	1	0	0	0	0	0	0	0
"3068"	0.16	0.18	0.85	0.99	0	0	0	0	0	0	1	0	0	0	0	0
"4238"	0.82	0.35	0.93	0.35	0	0	0	0	0	0	0	0	1	0	0	0
"1233"	0.12	0.77	0.9	0.24	0	0	1	0	0	0	0	0	0	0	0	0
"2218"	0.88	0.77	0.21	0.18	0	0	0	0	1	0	0	0	0	0	0	0
"5442"	0.21	0.7	0.14	0.68	0	0	0	0	0	0	0	0	0	0	1	0
"268"	0.62	0.13	0.08	0.53	1	0	0	0	0	0	0	0	0	0	0	0
"4250"	0.85	0.34	0.94	0.36	0	0	0	0	0	0	0	0	1	0	0	0
"4503"	0.48	0.25	0.6	0.24	0	0	0	0	0	0	0	0	0	1	0	0
"1243"	0.17	1	0.86	0.06	0	0	1	0	0	0	0	0	0	0	0	0
"4436"	0.88	0.06	0.82	0.15	0	0	0	0	0	0	0	0	1	0	0	0
"4256"	0.89	0.11	1	0.41	0	0	0	0	0	0	0	0	1	0	0	0
"1040"	0.26	0.9	0.95	0.12	0	0	1	0	0	0	0	0	0	0	0	0
"2669"	0.87	0.79	0.56	0.54	0	0	0	0	0	1	0	0	0	0	0	0
"4906"	0.68	0.27	0.61	0.4	0	0	0	0	0	0	0	0	0	1	0	0
"3344"	0.06	0.18	0.9	0.91	0	0	0	0	0	0	1	0	0	0	0	0
"2468"	0.74	0.82	0	0.24	0	0	0	0	1	0	0	0	0	0	0	0
"5716"	0.42	0.63	0.38	0.69	0	0	0	0	0	0	0	0	0	0	0	1
"5488"	0.17	0.94	0.17	0.93	0	0	0	0	0	0	0	0	0	0	1	0
"5463"	0.01	0.74	0.31	0.67	0	0	0	0	0	0	0	0	0	0	1	0
"5792"	0.35	0.56	0.33	0.61	0	0	0	0	0	0	0	0	0	0	0	1
"2019"	0.81	0.95	0.4	0.3	0	0	0	0	1	0	0	0	0	0	0	0
"1054"	0.31	0.95	0.95	0.32	0	0	1	0	0	0	0	0	0	0	0	0
"5066"	0.14	0.53	0.11	0.56	0	0	0	0	0	0	0	0	0	0	1	0
